contest_id,index,name,rating,tags,solved_count
2158,F1,Distinct GCDs (Easy Version),2600.0,"constructive algorithms, graphs, math, number theory",413
2158,E,Sink,2600.0,"data structures, divide and conquer, dsu, graphs, implementation",635
2158,D,Palindrome Flipping,2000.0,"brute force, constructive algorithms, graphs, implementation, shortest paths, strings",3307
2158,C,Annoying Game,1400.0,"dp, games, greedy",11165
2158,B,Split,1200.0,"constructive algorithms, greedy, math",14058
2158,A,Suspension,800.0,"constructive algorithms, greedy, math",23499
2157,I,Hyper Smawk Bros,3500.0,"dp, games",172
2157,H,Keygen 3,3200.0,"brute force, combinatorics, constructive algorithms, dfs and similar, math",123
2157,G,Isaac's Queries,2800.0,"bitmasks, brute force, constructive algorithms, dfs and similar, divide and conquer, dp, greedy, interactive, math, probabilities",416
2157,F,Git Gud,2400.0,"brute force, constructive algorithms, divide and conquer, math, ternary search",1302
2157,E,Adjusting Drones,1900.0,"binary search, brute force, data structures, dp, dsu, greedy, implementation, sortings",3629
2157,D,Billion Players Game,1600.0,"binary search, greedy, math, sortings, ternary search, two pointers",6176
2157,C,Meximum Array 2,1400.0,"constructive algorithms, greedy, implementation, math",9446
2157,B,Expansion Plan 2,900.0,"implementation, math",13109
2157,A,Dungeon Equilibrium,800.0,"greedy, implementation, sortings",16706
2156,F2,Strange Operation (Hard Version),3000.0,"data structures, greedy, trees",245
2156,F1,Strange Operation (Easy Version),2200.0,"brute force, data structures, greedy, implementation, sortings",1623
2156,E,Best Time to Buy and Sell Stock,2500.0,"binary search, brute force, data structures, dp, games, graphs, greedy",965
2156,D,Find the Last Number,1900.0,"binary search, bitmasks, constructive algorithms, interactive",5397
2156,C,Maximum GCD on Whiteboard,1400.0,"greedy, math, number theory",12353
2156,B,Strange Machine,1000.0,"binary search, brute force, greedy, implementation",20859
2156,A,Pizza Time,800.0,"brute force, constructive algorithms, greedy",26942
2155,F,Juan's Colorful Tree,2800.0,"data structures, dfs and similar, dsu, graphs, meet-in-the-middle, trees",647
2155,E,Mimo & Yuyu,2200.0,"games, greedy, math",2857
2155,D,Batteries,1800.0,"brute force, constructive algorithms, graph matchings, graphs, interactive, math",5902
2155,C,The Ancient Wizards' Capes,1500.0,"brute force, greedy, implementation",10326
2155,B,Abraham's Great Escape,1100.0,"constructive algorithms, graphs",17087
2155,A,El fucho,800.0,"implementation, math",25257
2154,F2,Bombing (Hard Version),3300.0,"combinatorics, dp",175
2154,F1,Bombing (Easy Version),2700.0,"brute force, combinatorics, constructive algorithms, implementation, math",568
2154,E,No Mind To Think,2500.0,"binary search, divide and conquer, greedy, sortings, ternary search, two pointers",1210
2154,D,Catshock,1900.0,"constructive algorithms, dfs and similar, graphs, trees, two pointers",4785
2154,C2,No Cost Too Great (Hard Version),2000.0,"greedy, math, number theory",5530
2154,C1,No Cost Too Great (Easy Version),1400.0,"greedy, implementation, math, number theory",13615
2154,B,Make it Zigzag,1000.0,"constructive algorithms, greedy",19910
2154,A,Notelock,800.0,"greedy, two pointers",23237
2153,F,Odd Queries on Odd Array,2900.0,"bitmasks, brute force, data structures, implementation, trees",325
2153,E,Zero Trailing Factorial,2400.0,"brute force, math, number theory",994
2153,D,Not Alone,1800.0,"dp, greedy",6337
2153,C,Symmetrical Polygons,1500.0,"constructive algorithms, geometry, greedy, implementation, sortings",11834
2153,B,Bitwise Reversion,800.0,"bitmasks, greedy",22659
2153,A,Circle of Apple Trees,800.0,"greedy, sortings",26442
2152,H2,Victorious Coloring (Hard Version),3500.0,"data structures, greedy, schedules",199
2152,H1,Victorious Coloring (Easy Version),2900.0,"dfs and similar, dp, greedy",710
2152,G,Query Jungle,2900.0,"data structures, implementation, math, matrices, trees",755
2152,F,Triple Attack,2500.0,"data structures, greedy",1085
2152,E,Monotone Subsequence,2100.0,"constructive algorithms, graphs, greedy, interactive, math",2826
2152,D,Division Versus Addition,1700.0,"games, greedy, math",6849
2152,C,Triple Removal,1400.0,"data structures, greedy, math",12380
2152,B,Catching the Krug,1300.0,games,12936
2152,A,Increase or Smash,800.0,"greedy, implementation",22501
2151,C,Incremental Stay,1400.0,"greedy, implementation, math",10352
2151,A,Incremental Subarray,800.0,"math, strings",18030
2150,G,Counting Is Fun: The Finale,3500.0,"combinatorics, implementation",83
2150,F,Cycle Closing,3000.0,"constructive algorithms, graphs, implementation, shortest paths, trees",203
2150,E2,Hidden Single (Version 2),2800.0,"binary search, divide and conquer, interactive, math, probabilities",601
2150,E1,Hidden Single (Version 1),2600.0,"divide and conquer, interactive, math, probabilities, sortings",1048
2150,D,Attraction Theory,2700.0,"combinatorics, dp, math",757
2150,C,Limited Edition Shop,2100.0,"data structures, dp",2751
2150,B,Grid Counting,1700.0,"combinatorics, implementation, math",6235
2150,A,Incremental Path,1300.0,"data structures, hashing, implementation",11879
2149,G,Buratsuta 3,2100.0,"binary search, brute force, data structures, divide and conquer, probabilities",2682
2149,F,Nezuko in the Clearing,1900.0,"binary search, math, ternary search",4830
2149,E,Hidden Knowledge of the Ancients,1500.0,"data structures, two pointers",9335
2149,D,A and B,1200.0,strings,19477
2149,C,MEX rose,900.0,greedy,28258
2149,B,Unconventional Pairs,800.0,"greedy, sortings",33167
2149,A,Be Positive,800.0,math,41091
2148,G,Farmer John's Last Wish,1900.0,"binary search, data structures, math, number theory",4211
2148,F,Gravity Falls,1800.0,"greedy, implementation, sortings",6621
2148,E,Split,1200.0,"binary search, data structures, two pointers",14148
2148,D,Destruction of the Dandelion Fields,1000.0,"constructive algorithms, greedy, sortings",26866
2148,C,Pacer,900.0,"greedy, math",25445
2148,B,Lasers,800.0,geometry,33174
2148,A,Sublime Sequence,800.0,"brute force, hashing, math",47649
2147,I2,Longest Increasing Path (Hard Version),3500.0,"constructive algorithms, math",107
2147,I1,Longest Increasing Path (Easy Version),3300.0,"constructive algorithms, math",135
2147,H,Maxflow GCD Coloring,3500.0,"constructive algorithms, flows, graphs",216
2147,G,Modular Tetration,3100.0,"combinatorics, math, number theory",400
2147,F,Exchange Queries,2800.0,"combinatorics, data structures, greedy",691
2147,E,Maximum OR Popcount,2300.0,"binary search, bitmasks, brute force, data structures, greedy",2129
2147,D,Game on Array,1700.0,"games, greedy",7563
2147,C,Rabbits,1500.0,"constructive algorithms, dp, greedy, implementation",9962
2147,B,Multiple Construction,1000.0,constructive algorithms,17207
2147,A,Shortest Increasing Path,800.0,"constructive algorithms, greedy",18856
2146,F,Bubble Sort,2900.0,"brute force, combinatorics, dp",303
2146,E,Yet Another MEX Problem,2300.0,"brute force, constructive algorithms, data structures, divide and conquer, greedy, hashing",2067
2146,D2,Max Sum OR (Hard Version),2000.0,"bitmasks, constructive algorithms, divide and conquer, greedy",4063
2146,D1,Max Sum OR (Easy Version),1500.0,"bitmasks, constructive algorithms, divide and conquer, greedy, trees",10542
2146,C,Wrong Binary Search,1300.0,"binary search, constructive algorithms",13381
2146,B,Merging the Sets,1100.0,"greedy, implementation",16003
2146,A,Equal Occurrences,800.0,"brute force, greedy, implementation",21930
2145,G,Cost of Coloring,2900.0,"combinatorics, divide and conquer, dp, fft, math",537
2145,F,Long Journey,2500.0,"dfs and similar, divide and conquer, dp, graphs, greedy, math, matrices, number theory",989
2145,E,Predicting Popularity,2100.0,"binary search, data structures, greedy, sortings",3085
2145,D,Inversion Value of a Permutation,1800.0,"constructive algorithms, dfs and similar, dp",6699
2145,C,Monocarp's String,1300.0,"binary search, greedy, strings",15497
2145,B,Deck of Cards,1000.0,"greedy, implementation",21667
2145,A,Candies for Nephews,800.0,math,30897
2144,F,Bracket Groups,2700.0,"brute force, constructive algorithms, dp, string suffix structures, strings",932
2144,E2,Looking at Towers (difficult version),2500.0,"combinatorics, data structures, dp",1449
2144,E1,Looking at Towers (easy version),2200.0,"combinatorics, dp",2578
2144,D,Price Tags,1800.0,"brute force, dp, math",7033
2144,C,Non-Descending Arrays,1300.0,"combinatorics, dp, math",15057
2144,B,Maximum Cost Permutation,1000.0,"constructive algorithms, greedy",18561
2144,A,Cut the Array,800.0,"brute force, constructive algorithms, math, number theory",21738
2143,F,Increasing Xor,2700.0,"bitmasks, data structures, math",428
2143,E,Make Good,2400.0,"constructive algorithms, greedy, math, strings",1940
2143,D2,Inversion Graph Coloring (Hard Version),2200.0,"binary search, combinatorics, data structures, dp, two pointers",2794
2143,D1,Inversion Graph Coloring (Easy Version),1800.0,"combinatorics, data structures, dp, greedy, two pointers",6436
2143,C,Max Tree,1300.0,"constructive algorithms, dfs and similar, graphs, greedy",14187
2143,B,Discounts,1000.0,"greedy, sortings, two pointers",21057
2143,A,All Lengths Subtraction,800.0,"brute force, two pointers",20810
2141,I,Color the Tree,3500.0,*special,56
2141,H,Merging Vertices in a Graph,2700.0,"*special, dfs and similar, dsu, graphs",84
2141,G,Good Robot Paths,2800.0,"*special, data structures, geometry, sortings",62
2141,F,Array Reduction,2200.0,"*special, greedy",142
2141,E,Perfect Cut,2100.0,"*special, dp, greedy",257
2141,D,Avoid Minimums,1800.0,"*special, greedy, math",474
2141,C,Minimum on Subarrays,1800.0,"*special, brute force",346
2141,B,Games,1200.0,"*special, greedy",1442
2141,A,Furniture Store,800.0,"*special, implementation",1630
2140,F,Sum Minimisation,2900.0,number theory,313
2140,E2,Prime Gaming (Hard Version),2500.0,"bitmasks, combinatorics, dp, probabilities",1243
2140,E1,Prime Gaming (Easy Version),2200.0,"bitmasks, combinatorics, dp",2117
2140,D,A Cruel Segment's Thesis,2000.0,"data structures, greedy, sortings",4912
2140,C,Ultimate Value,1500.0,"data structures, games, greedy",12447
2140,B,Another Divisibility Problem,900.0,"constructive algorithms, math, number theory",22249
2140,A,Shift Sort,800.0,"greedy, sortings",22339
2139,B,Cake Collection,800.0,greedy,20889
2139,A,Maple and Multiplication,800.0,"greedy, math",25911
2138,F,Ode to the Bridge Builder,3500.0,"constructive algorithms, geometry",83
2138,E2,Determinant Construction (Hard Version),3100.0,"brute force, constructive algorithms, math, matrices, number theory",184
2138,E1,Determinant Construction (Easy Version),3100.0,"brute force, constructive algorithms, math, matrices, number theory",241
2138,D,Antiamuny and Slider Movement,2600.0,"brute force, combinatorics, implementation, math, sortings",645
2138,C2,Maple and Tree Beauty (Hard Version),2000.0,"bitmasks, brute force, dfs and similar, dp, fft, trees",3391
2138,C1,Maple and Tree Beauty (Easy Version),1800.0,"brute force, dfs and similar, dp, graphs, trees",5450
2138,B,Antiamuny Wants to Learn Swap,1900.0,"data structures, greedy, two pointers",5360
2138,A,Cake Assignment,1100.0,"bitmasks, constructive algorithms, greedy",17068
2137,G,Cry Me a River,2200.0,"dfs and similar, dp, games, graphs",1942
2137,F,Prefix Maximum Invariance,1900.0,"binary search, combinatorics, data structures, sortings",4082
2137,E,Mexification,1500.0,"brute force, implementation, math",10221
2137,D,Replace with Occurrences,1200.0,constructive algorithms,19643
2137,C,Maximum Even Sum,1100.0,"brute force, greedy, implementation, math",23005
2137,B,Fun Permutation,900.0,"constructive algorithms, math, number theory",26576
2137,A,Collatz Conjecture,800.0,"constructive algorithms, math",35408
2136,B,Like the Bitset,900.0,"constructive algorithms, greedy, two pointers",21013
2136,A,In the Dream,800.0,"greedy, math",26193
2135,F,To the Infinity,3500.0,"data structures, hashing, math, trees",249
2135,E2,Beyond the Palindrome (Hard Version),3500.0,"combinatorics, dp, math, number theory",168
2135,E1,Beyond the Palindrome (Easy Version),3300.0,"combinatorics, dp, math",273
2135,D2,From the Unknown (Hard Version),2500.0,"brute force, constructive algorithms, interactive, math",997
2135,D1,From the Unknown (Easy Version),2100.0,"constructive algorithms, interactive, math",2499
2135,C,By the Assignment,2000.0,"binary search, bitmasks, combinatorics, dfs and similar, dsu, graphs, math",4067
2135,B,For the Champion,1700.0,"constructive algorithms, interactive, math",7495
2135,A,Against the Difference,1200.0,"data structures, dp",18620
2134,F,Permutation Oddness,2900.0,"combinatorics, dp, math",651
2134,E,Power Boxes,2300.0,"constructive algorithms, dp, implementation, interactive",2412
2134,D,Sliding Tree,2300.0,"constructive algorithms, dfs and similar, greedy, implementation, trees",3662
2134,C,Even Larger,1200.0,"brute force, greedy, implementation",18778
2134,B,Add 0 or K,1200.0,"constructive algorithms, math, number theory",21007
2134,A,Painting With Two Colors,800.0,"constructive algorithms, implementation, math",26653
2133,F,Flint and Steel,3000.0,"data structures, dp, graphs",467
2133,E,I Yearned For The Mines,2500.0,"constructive algorithms, dfs and similar, dp, greedy, trees",1708
2133,D,Chicken Jockey,1900.0,"dp, greedy",7525
2133,C,The Nether,1400.0,"graphs, interactive",12861
2133,B,Villagers,800.0,greedy,25603
2133,A,Redstone?,800.0,"brute force, data structures, implementation, math",31053
2132,G,Famous Choreographer,2600.0,"hashing, implementation, strings",515
2132,F,Rada and the Chamomile Valley,2100.0,"dfs and similar, graphs, shortest paths",2789
2132,E,Arithmetics Competition,1700.0,"binary search, data structures, greedy, sortings, ternary search",7648
2132,D,From 1 to Infinity,1600.0,"binary search, dp, implementation, math",8882
2132,C2,The Cunning Seller (hard version),1400.0,"binary search, greedy, math",13406
2132,C1,The Cunning Seller (easy version),1000.0,"greedy, math",27844
2132,B,The Secret Number,900.0,math,33698
2132,A,Homework,800.0,"brute force, implementation, strings",43509
2131,H,"Sea, You & copriMe",2600.0,"brute force, constructive algorithms, graphs, greedy, math, number theory",888
2131,G,Wafu!,2000.0,"bitmasks, brute force, data structures, dfs and similar, dp, math",3796
2131,F,Unjust Binary Life,1900.0,"binary search, data structures, greedy, math, sortings, two pointers",4743
2131,E,Adjacent XOR,1400.0,"brute force, greedy",17230
2131,D,Arboris Contractio,1400.0,"data structures, graphs, greedy, trees",14399
2131,C,Make it Equal,1100.0,"math, number theory",21723
2131,B,Alternating Series,800.0,"constructive algorithms, greedy, math",31035
2131,A,Lever,800.0,math,38991
2130,B,Pathless,1100.0,constructive algorithms,21480
2130,A,Submission is All You Need,800.0,"greedy, math",28600
2129,F2,Top-K Tracker (Hard Version),3500.0,interactive,97
2129,F1,Top-K Tracker (Easy Version),3500.0,interactive,152
2129,E,Induced Subgraph Queries,3000.0,"data structures, graphs, sortings",478
2129,D,Permutation Blackhole,2600.0,"brute force, combinatorics, dp, implementation, math",1025
2129,C3,Interactive RBS (Hard Version),2300.0,"binary search, bitmasks, constructive algorithms, dp, interactive",1676
2129,C2,Interactive RBS (Medium Version),2000.0,"binary search, bitmasks, constructive algorithms, interactive",2526
2129,C1,Interactive RBS (Easy Version),1900.0,"binary search, bitmasks, constructive algorithms, interactive",3886
2129,B,Stay or Mirror,1600.0,"brute force, data structures, dp, greedy, sortings",13522
2129,A,Double Perspective,1300.0,"constructive algorithms, dp, dsu, graphs, greedy, sortings",16900
2128,F,Strict Triangle,3200.0,"graphs, greedy, shortest paths",382
